0 0 0 0 1 -1 0 0 1 -5 -2 0 0 0 0 0 -1 0
-1 0 0 0 1 -1 0 0 1 0 0 0 0 0 0 4 1 0
-1 0 0 0 1 -1 1 0 1 0 0 -2 0 0 0 0 -2 0
-1 0 -1 0 1 -1 1 0 1 0 0 0 0 0 0 0 2 0
0 -1 0 0 1 0 0 0 0 6 0 0 2 0 1 1 0 1
1 -1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -8
1 -1 0 0 1 0 0 0 -1 0 0 0 3 0 0 5 0 0
1 -1 0 0 1 0 1 0 -1 0 0 -4 -1 0 0 0 0 0
1 -1 0 -1 1 0 1 0 -1 0 0 2 0 0 0 0 0 0
1 -1 0 0 0 0 0 0 0 0 0 0 -1 2 0 6 1 0
1 -1 0 0 0 0 1 0 0 0 0 0 -4 0 -1 0 -1 0
1 -1 0 -1 0 0 1 0 0 0 0 0 0 4 0 0 0 0
1 -1 0 -1 1 0 1 0 0 0 0 -3 0 0 0 0 0 -1
1 -1 -1 -1 1 0 1 0 0 0 0 0 0 0 0 0 0 3
0 0 0 0 1 0 -1 0 0 1 3 2 1 0 0 0 -1 1
0 0 0 1 1 0 -1 0 0 0 -1 -2 0 0 0 0 0 -1
0 0 0 1 1 -1 -1 0 0 -2 0 0 0 0 0 0 1 1
1 0 0 1 1 -1 -1 0 0 0 0 0 0 0 0 0 0 3
1 0 0 1 1 -1 -1 0 -1 0 0 -2 0 0 0 0 -1 0
1 0 1 1 1 -1 -1 0 -1 0 0 0 0 0 0 0 4 0
0 -1 1 0 0 0 0 0 1 0 0 0 0 0 -62 0 0 0
0 -1 1 0 0 -1 0 0 1 0 0 0 4 59 0 -1 0 0
0 -1 1 1 0 -1 0 0 1 -1 0 0 0 0 0 0 -3 0
0 -1 1 1 0 -1 0 -1 1 0 0 0 0 4 0 0 0 0
0 -1 1 1 1 -1 0 -1 1 -2 0 0 0 0 0 -2 0 0
0 -1 1 1 1 -1 -1 -1 1 2 0 0 0 0 0 0 0 0
-1 -1 0 0 1 1 0 1 -1 0 0 2 1 0 0 0 0 0
-1 -1 1 0 1 1 0 1 -1 0 0 0 -1 0 0 -1 0 0
-1 -1 1 0 1 1 -1 1 -1 0 0 0 4 0 0 0 0 0
1 0 0 0 0 0 -1 0 0 0 2 1 0 0 0 0 1 2
1 0 0 0 0 0 -1 0 1 0 0 0 0 -6 0 0 0 0
1 0 0 0 -1 0 -1 0 1 0 0 6 0 0 0 0 0 0
1 0 1 0 -1 0 -1 0 1 0 -2 0 0 0 -4 0 -2 0
1 -1 1 0 -1 0 -1 0 1 0 0 0 0 0 30 0 0 0
0 0 -1 0 0 0 0 0 1 2 0 0 0 0 0 2 1 0
1 0 -1 0 0 0 0 0 1 0 0 0 -1 -5 0 0 -1 0
1 0 -1 0 -1 0 0 0 1 0 0 0 0 0 0 5 0 0
1 0 -1 0 -1 0 1 0 1 0 0 0 -2 0 0 0 -3 0
1 0 -1 0 -1 0 1 -1 1 0 0 0 5 0 0 0 0 0
0 0 0 1 0 -1 0 0 0 2 0 3 0 0 0 -3 0 2
0 0 0 1 0 -1 1 0 0 2 0 0 0 0 0 0 0 0
-1 0 0 1 0 -1 1 0 0 0 -1 2 0 0 0 0 -5 2
-1 0 0 1 0 -1 1 1 0 0 0 0 0 0 0 0 0 5
-1 0 0 1 0 -1 1 1 -1 0 0 -3 0 -2 0 0 0 0
-1 0 1 1 0 -1 1 1 -1 0 0 0 0 3 0 0 0 0
0 1 0 0 0 0 0 0 0 -1 0 -2 -2 -2 -3 0 -4 -4
-1 1 0 0 0 0 0 0 0 0 0 0 3 -1 0 0 -2 1
-1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -5
-1 1 0 1 0 0 0 0 -1 0 0 0 0 5 0 0 0 0
-1 1 0 1 1 0 0 0 -1 0 0 0 0 0 -2 0 -3 0
-1 1 0 1 1 0 0 -1 -1 0 0 0 0 0 2 1 0 0
0 0 1 0 0 0 0 0 -1 6 1 0 0 0 0 44 2 0
1 0 1 0 0 0 0 0 -1 0 -7 0 0 0 0 0 0 0
1 -1 1 0 0 0 0 0 -1 0 0 0 0 0 0 7 0 0
1 -1 1 0 0 0 1 0 -1 0 0 0 -6 -1 0 0 0 0
1 -1 1 -1 0 0 1 0 -1 0 0 0 0 8 0 0 0 0
0 1 0 0 -1 0 0 0 0 0 0 0 1 0 0 1 0 0
0 1 0 0 -1 0 1 0 0 0 0 0 0 0 0 0 -1 -1
0 1 0 0 -1 0 1 0 -1 1 0 0 0 0 0 0 0 0
1 1 0 0 -1 0 1 0 -1 0 0 0 -1 0 0 0 0 0
1 1 0 -1 -1 0 1 0 -1 0 0 1 0 0 0 0 0 0
0 0 0 0 0 0 -1 0 1 4 0 0 2 0 3 0 0 0
0 0 0 1 0 0 -1 0 1 -1 0 -4 0 0 0 0 0 0
0 0 -1 1 0 0 -1 0 1 0 0 0 0 4 0 0 0 0
0 0 -1 1 1 0 -1 0 1 0 0 0 0 0 -4 0 0 0
0 0 -1 1 1 -1 -1 0 1 5 0 0 0 0 0 0 0 0
0 0 0 0 1 -1 0 0 0 2 6 2 0 0 0 7 2 2
0 0 0 0 1 -1 1 0 0 -1 0 -1 -1 0 0 0 -1 -3
0 0 -1 0 1 -1 1 0 0 0 0 0 0 0 0 0 0 1
0 0 -1 0 1 -1 1 0 1 0 0 0 0 0 0 0 -1 0
0 0 -1 0 1 -1 1 -1 1 1 0 0 0 0 0 0 0 0
1 0 1 0 0 0 -1 0 0 0 -41 0 0 -2 -1 0 0 -2
1 -1 1 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 41
1 -1 1 0 0 0 -1 0 1 0 0 0 0 -27 -14 0 0 0
1 -1 1 0 0 -1 -1 0 1 0 0 0 0 14 0 0 0 0
0 0 0 0 0 0 1 0 0 -6 -2 -3 -3 -3 -4 0 -7 -18
0 0 -1 0 0 0 1 0 0 7 0 0 -5 0 1 0 -6 6
0 0 -1 0 0 1 1 0 0 0 -1 0 0 0 0 0 -1 0
0 -1 -1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0
1 -1 -1 0 0 1 1 0 0 0 0 0 -1 0 0 0 0 0
1 -1 -1 -1 0 1 1 0 0 0 0 0 0 0 0 0 0 1
1 -1 -1 -1 0 1 1 0 1 0 0 0 0 0 0 0 -1 0
1 -1 -1 -1 0 1 1 -1 1 0 0 0 0 1 0 0 0 0
1 0 0 0 -1 1 0 0 0 0 -2 0 0 0 0 -2 0 0
1 0 0 0 -1 1 -1 0 0 0 0 2 0 0 0 0 0 0
1 0 1 0 -1 1 -1 0 0 0 -1 0 0 0 0 0 1 -1
1 0 1 0 -1 1 -1 0 -1 0 1 0 0 0 0 0 0 0
0 0 0 0 0 0 0 -1 1 0 0 3 0 3 0 0 0 0
0 0 0 0 1 0 0 -1 1 -4 0 0 0 0 0 0 0 0
-1 0 0 0 1 0 0 -1 1 0 0 4 0 0 0 0 0 0
-1 0 1 0 1 0 0 -1 1 0 0 0 0 0 0 -4 0 0
-1 0 1 0 1 0 -1 -1 1 0 0 0 0 0 5 0 0 0
0 0 0 0 0 1 0 0 -1 1 0 0 -7 3 0 2 2 0
0 0 0 1 0 1 0 0 -1 0 0 0 0 8 0 0 0 0
0 0 0 1 -1 1 0 0 -1 -8 0 0 0 0 0 0 0 0
1 0 0 1 -1 1 0 0 -1 0 0 0 0 0 0 8 0 0
1 0 0 1 -1 1 -1 0 -1 0 0 -3 0 0 0 0 -5 0
1 0 0 1 -1 1 -1 1 -1 0 0 5 0 0 0 0 0 0
0 -1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1
0 -1 1 0 0 1 0 0 -1 0 0 0 0 1 0 0 0 0
0 -1 1 0 1 1 0 0 -1 0 0 0 -1 0 0 0 0 0
0 -1 1 -1 1 1 0 0 -1 0 0 0 0 0 0 2 0 0
0 1 0 0 1 -1 0 0 0 -3 0 0 -1 0 0 0 -3 0
0 1 0 0 1 -1 0 -1 0 2 0 1 0 0 0 0 0 0
1 1 0 0 1 -1 0 -1 0 0 0 -1 0 0 0 0 0 -1
1 1 0 0 1 -1 0 -1 -1 0 0 1 0 0 0 0 0 0
-1 0 1 0 0 0 0 0 0 0 0 0 1 0 2 53 0 3
-1 0 1 0 0 0 0 0 1 0 0 0 0 0 -7 0 0 0
-1 0 1 0 0 -1 0 0 1 0 0 0 0 0 0 7 0 0
-1 0 1 0 0 -1 1 0 1 0 0 0 0 -2 0 0 -5 0
-1 0 1 0 0 -1 1 -1 1 0 0 0 0 6 0 0 0 0
0 0 -1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 7
0 0 -1 0 0 0 1 1 -1 0 0 0 0 0 -7 0 0 0
0 0 -1 0 0 1 1 1 -1 7 0 0 0 0 0 0 0 0
-1 0 -1 0 0 1 1 1 -1 0 -3 0 0 -4 0 0 0 0
-1 0 -1 0 1 1 1 1 -1 0 5 0 0 0 0 0 0 0
1 -1 -1 0 1 0 1 0 -1 0 0 0 5 0 0 0 0 0
0 0 -1 0 0 0 1 0 1 0 -1 0 0 -1 -1 0 -5 0
0 0 -1 0 0 0 1 -1 1 5 0 0 0 0 0 0 0 0
1 0 -1 0 0 0 1 -1 1 0 0 0 -3 -2 0 0 0 0
1 0 -1 -1 0 0 1 -1 1 0 0 0 0 6 0 0 0 0
0 0 1 0 0 -1 0 0 0 2 2 0 0 69 0 0 0 0
1 0 1 0 0 -1 0 0 0 0 -2 0 -1 0 0 0 0 -1
1 -1 1 0 0 -1 0 0 0 0 0 0 0 2 0 1 0 -1
1 -1 1 0 1 -1 0 0 0 0 0 0 0 0 0 -2 0 0
1 -1 1 0 1 -1 -1 0 0 0 0 0 0 0 0 0 0 13
0 0 0 0 0 -1 0 1 1 0 0 0 -1 0 0 0 0 0
0 0 0 0 0 -1 -1 1 1 -1 -1 0 0 2 0 0 0 0
1 0 0 0 0 -1 -1 1 1 0 0 0 0 1 0 0 0 0
1 0 0 0 -1 -1 -1 1 1 0 0 0 -1 0 0 0 0 0
1 0 0 1 -1 -1 -1 1 1 0 0 1 0 0 0 0 0 0
0 0 0 -1 0 0 1 0 0 0 0 0 0 0 0 0 1 2
0 0 0 -1 0 0 1 0 1 -1 0 0 0 -1 -1 0 -2 0
0 0 0 -1 0 0 1 -1 1 0 0 1 0 1 0 0 0 0
0 0 1 -1 0 0 1 -1 1 0 0 0 0 -1 0 0 0 0
0 0 1 -1 -1 0 1 -1 1 0 0 0 0 0 2 0 0 0
0 0 1 0 0 0 -1 0 0 45 1 0 0 0 -13 0 2 1
0 0 1 0 0 1 -1 0 0 0 0 0 0 0 0 0 0 13
0 0 1 0 0 1 -1 0 -1 0 0 0 0 0 0 0 -13 0
0 0 1 0 0 1 -1 1 -1 2 0 0 5 6 0 0 0 0
-1 0 1 0 0 1 -1 1 -1 0 0 0 0 -2 0 0 0 0
-1 0 1 0 1 1 -1 1 -1 0 -3 0 5 0 0 0 0 0
0 0 0 0 0 1 -1 0 1 0 0 -3 0 0 0 0 0 0
0 0 -1 0 0 1 -1 0 1 0 0 0 0 3 0 0 0 0
0 0 -1 0 1 1 -1 0 1 -2 0 0 -1 0 0 0 0 0
-1 0 -1 0 1 1 -1 0 1 0 -1 0 3 0 0 0 0 0
0 0 0 -1 0 1 0 0 0 2 0 0 0 0 0 1 0 0
1 0 0 -1 0 1 0 0 0 0 0 0 0 -2 0 0 0 0
1 0 0 -1 -1 1 0 0 0 0 0 1 0 0 0 0 1 0
1 0 0 -1 -1 1 0 1 0 0 0 0 0 0 0 -1 0 0
1 0 0 -1 -1 1 -1 1 0 0 0 2 0 0 0 0 0 0
1 0 1 -1 -1 1 -1 1 0 0 -2 0 0 0 0 0 0 -1
1 -1 1 -1 -1 1 -1 1 0 0 0 0 0 0 0 0 0 4
1 0 -1 0 0 0 0 0 0 0 0 0 3 1 0 2 0 5
1 0 -1 0 0 0 1 0 0 0 -1 0 -4 0 0 0 -2 -2
1 0 -1 -1 0 0 1 0 0 0 0 0 0 0 0 0 0 4
1 0 -1 -1 0 0 1 0 1 0 0 0 0 -1 0 0 -3 0
0 1 -1 0 0 0 0 0 0 0 0 0 0 2 2 3 -5 0
0 1 -1 0 0 0 0 1 0 0 0 0 0 5 0 0 0 0
0 1 -1 0 -1 0 0 1 0 0 0 0 0 0 0 -5 0 0
0 1 -1 0 -1 0 1 1 0 0 0 0 0 0 0 0 0 5
0 1 -1 0 -1 0 1 1 -1 -1 0 0 0 0 -4 0 0 0
0 1 -1 0 -1 1 1 1 -1 4 0 0 0 0 0 0 0 0
0 0 0 -1 0 0 1 1 0 0 0 0 0 0 -1 0 0 -1
0 0 0 -1 0 0 1 1 -1 0 -1 0 0 2 0 0 0 0
0 1 0 -1 0 0 1 1 -1 0 0 0 0 1 0 0 0 0
0 1 0 -1 -1 0 1 1 -1 0 0 0 0 0 -1 0 0 0
0 1 0 -1 -1 1 1 1 -1 1 0 0 0 0 0 0 0 0
1 0 0 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 -6
1 0 0 -1 1 0 0 0 -1 0 4 2 0 0 0 0 0 0
1 1 0 -1 1 0 0 0 -1 0 0 -2 0 0 0 0 -2 0
1 1 -1 -1 1 0 0 0 -1 0 0 0 0 0 0 0 2 0
0 -1 1 0 1 -1 0 0 1 -28 0 0 0 0 0 -31 0 0
-1 -1 1 0 1 -1 0 0 1 0 0 0 0 0 0 28 0 0
0 -1 1 0 0 -1 1 0 1 0 0 0 0 -1 0 0 2 0
0 -1 1 0 -1 -1 1 0 1 0 0 0 0 0 0 0 1 0
0 -1 1 1 -1 -1 1 0 1 -2 0 0 0 0 0 0 2 0
-1 -1 1 1 -1 -1 1 0 1 0 0 0 0 0 0 0 4 0
0 1 1 0 0 -1 0 0 0 -2 0 0 0 0 0 0 0 0
-1 1 1 0 0 -1 0 0 0 0 0 0 0 2 0 0 0 0
-1 1 1 0 1 -1 0 0 0 0 0 0 0 0 0 0 -2 0
-1 1 1 0 1 -1 0 -1 0 0 0 0 0 0 0 3 0 0
0 0 0 0 0 1 0 -1 1 0 0 0 0 0 0 0 0 0
0 0 -1 0 0 1 0 -1 1 0 0 0 -1 1 0 0 0 0
0 0 -1 0 1 1 0 -1 1 0 0 0 -1 0 0 0 0 0
0 0 -1 -1 1 1 0 -1 1 1 0 0 0 0 0 0 0 0
0 1 0 0 0 0 0 -1 0 0 0 -4 0 0 0 5 0 3
0 1 1 0 0 0 0 -1 0 4 0 0 0 0 0 0 0 0
-1 1 1 0 0 0 0 -1 0 0 0 0 0 -3 -2 1 0 0
-1 1 1 0 1 0 0 -1 0 0 0 0 0 0 0 4 0 0
-1 1 1 0 1 0 -1 -1 0 0 0 0 -2 0 0 0 0 -2
-1 1 1 0 1 0 -1 -1 1 0 0 0 2 0 0 0 0 0
-1 0 0 0 0 0 1 0 0 0 1 3 0 0 0 0 1 1
-1 0 0 0 0 0 1 1 0 0 0 -1 -1 0 -1 0 0 -1
-1 0 0 0 0 0 1 1 -1 0 0 0 0 1 0 0 0 0
-1 0 0 0 1 0 1 1 -1 0 -1 0 0 0 0 0 0 0
-1 0 -1 0 1 0 1 1 -1 0 1 0 0 0 -1 0 0 0
-1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -2 0
-1 1 0 0 1 0 0 -1 0 0 0 -1 0 0 0 2 0 1
-1 1 1 1 1 0 -1 -1 0 0 0 0 0 0 0 0 0 2
0 -1 0 1 1 0 0 0 0 0 0 0 0 0 -2 0 0 0
0 -1 0 1 1 -1 0 0 0 1 0 0 0 0 0 1 0 0
1 -1 0 1 1 -1 0 0 0 0 0 0 0 0 0 -1 0 0
1 -1 0 1 1 -1 -1 0 0 0 0 0 0 0 0 0 0 2
-1 1 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0
-1 1 0 0 -1 0 0 1 0 0 0 0 0 0 0 0 0 -2
-1 1 0 0 -1 0 0 1 1 0 0 0 0 0 0 2 0 0
-1 1 0 0 -1 0 -1 1 1 0 0 -1 -1 0 0 0 0 0
-1 1 1 0 -1 0 -1 1 1 0 0 0 3 0 0 0 0 0
1 -1 1 -1 1 0 -1 0 0 0 0 0 0 0 0 0 0 2
1 0 0 1 0 -1 0 0 0 0 0 0 0 0 0 -2 0 0
1 0 0 1 0 -1 -1 0 0 0 -2 1 0 -1 0 0 0 4
1 1 0 1 0 -1 -1 0 0 0 0 2 0 0 0 0 0 0
1 1 -1 1 0 -1 -1 0 0 0 0 0 0 -1 0 0 0 -1
1 1 -1 1 1 -1 -1 0 0 0 0 0 0 0 0 0 -1 2
1 -1 0 1 1 0 0 0 -1 0 0 0 0 0 -3 0 0 0
1 -1 0 1 1 -1 0 0 -1 0 0 0 0 0 0 3 0 0
-1 0 1 0 0 0 1 0 0 0 0 0 0 -56 0 0 0 0
-1 0 1 0 -1 0 1 0 0 0 0 0 0 0 0 0 0 57
-1 0 1 0 -1 0 1 0 1 0 0 0 0 0 -34 0 -23 0
-1 0 1 0 -1 -1 1 0 1 0 0 0 0 0 0 0 36 0
0 1 -1 0 0 0 1 0 0 -1 0 0 -1 0 0 0 -1 0
-1 1 -1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
-1 1 -1 0 0 0 1 1 0 0 0 0 0 -1 -1 0 0 0
-1 1 -1 0 -1 0 1 1 0 0 0 0 0 0 0 0 0 1
0 0 1 0 1 -1 0 0 0 0 0 0 -1 0 0 -69 0 -1
0 0 1 0 1 -1 -1 0 0 12 57 0 0 0 0 0 0 0
1 0 1 0 1 -1 -1 0 0 0 -11 0 0 0 0 0 0 -1
0 1 1 0 1 -1 -1 0 0 -30 0 0 0 0 0 0 -27 0
-1 1 1 0 1 -1 -1 0 0 0 0 0 0 0 0 0 30 0
0 0 1 0 0 0 1 0 -1 -2 0 0 -2 -47 0 0 0 0
0 0 1 0 -1 0 1 0 -1 47 0 0 0 0 0 0 0 0
1 0 1 0 -1 0 1 0 -1 0 -24 0 -23 0 -2 0 -1 0
1 -1 1 0 -1 0 1 0 -1 0 0 0 26 0 0 0 0 0
0 0 0 0 0 0 -1 1 0 0 -6 3 3 3 0 0 0 0
0 1 0 0 0 0 -1 1 0 0 0 0 0 7 0 0 0 0
0 1 0 0 -1 0 -1 1 0 0 0 -7 0 0 0 0 0 0
0 1 1 0 -1 0 -1 1 0 7 0 0 0 0 0 0 0 0
-1 1 1 0 -1 0 -1 1 0 0 0 0 -5 0 0 0 0 -2
-1 1 1 1 -1 0 -1 1 0 0 0 0 0 0 0 0 0 5
0 0 1 0 0 0 0 -1 1 0 0 0 -1 0 -3 0 0 0
0 0 1 0 0 -1 0 -1 1 1 0 0 1 1 0 0 0 0
1 0 1 0 0 -1 0 -1 1 0 0 0 0 -1 0 0 0 0
1 0 1 0 -1 -1 0 -1 1 0 1 0 0 0 0 0 0 0
1 0 -1 1 0 0 0 0 0 0 0 0 0 -1 0 -3 0 0
1 0 -1 1 0 0 -1 0 0 0 0 0 0 3 0 0 0 0
1 0 -1 1 1 0 -1 0 0 0 0 0 0 0 -2 0 0 -1
1 0 -1 1 1 0 -1 0 -1 0 0 0 0 0 2 0 -1 0
0 0 0 0 0 0 1 0 -1 6 0 7 3 1 1 0 0 0
0 0 0 1 0 0 1 0 -1 -3 0 0 0 0 0 0 0 0
-1 0 0 1 0 0 1 0 -1 0 0 0 0 3 0 0 0 0
-1 0 0 1 1 0 1 0 -1 0 0 -1 0 0 -2 0 0 0
-1 0 -1 1 1 0 1 0 -1 0 -2 0 0 0 3 0 0 0
-1 1 -1 1 1 0 1 0 -1 0 0 0 0 0 3 0 0 0
0 0 0 0 -1 0 0 1 0 1 0 1 1 0 0 0 0 0
1 0 0 0 -1 0 0 1 0 0 -1 0 0 0 0 0 0 0
1 -1 0 0 -1 0 0 1 0 0 0 0 0 0 0 2 0 0
1 -1 0 0 -1 0 1 1 0 0 0 0 -1 0 0 0 0 -2
1 -1 0 -1 -1 0 1 1 0 0 0 0 0 0 0 0 0 1
-1 1 1 0 0 1 0 -1 0 0 0 0 0 0 0 0 0 2
-1 1 1 0 0 1 0 -1 -1 0 0 0 0 0 0 -2 0 0
-1 1 1 0 0 1 1 -1 -1 0 0 0 0 2 0 0 0 0
0 0 0 0 1 0 0 -1 0 2 0 4 0 0 2 0 0 1
1 0 0 0 1 0 0 -1 0 0 -2 0 0 0 0 0 0 -2
1 0 0 0 1 0 0 -1 -1 0 0 0 0 0 0 2 0 0
1 0 0 0 1 0 1 -1 -1 0 0 -1 -1 0 0 0 0 0
1 0 0 -1 1 0 1 -1 -1 0 0 3 0 0 0 0 0 0
0 -1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0
0 -1 1 0 0 0 0 1 0 0 0 0 0 0 -1 0 0 0
0 -1 1 0 0 -1 0 1 0 0 0 0 1 0 0 0 0 0
0 -1 1 1 0 -1 0 1 0 -1 0 0 0 0 0 0 0 0
-1 -1 1 1 0 -1 0 1 0 0 0 0 0 0 0 1 0 0
-1 -1 1 1 0 -1 1 1 0 0 0 0 0 0 0 0 0 -1
-1 -1 1 1 0 -1 1 1 -1 0 0 0 0 1 0 0 0 0
0 -1 0 0 1 1 0 0 0 0 0 0 -1 0 0 -1 0 -1
0 -1 0 -1 1 1 0 0 0 0 0 1 0 0 0 0 0 0
0 -1 1 -1 1 1 0 0 0 0 0 0 0 0 0 0 0 -1
-1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1
-1 1 0 0 0 0 1 0 -1 0 0 0 0 2 0 0 0 0
-1 1 0 0 1 0 1 0 -1 0 0 -1 0 0 -1 0 0 0
-1 1 -1 0 1 0 1 0 -1 0 0 0 0 0 0 0 1 0
1 -1 0 0 -1 1 0 0 0 0 0 0 0 0 0 0 2 0
1 -1 0 0 -1 1 0 1 0 0 0 -1 -1 0 0 0 0 0
1 -1 0 -1 -1 1 0 1 0 0 0 0 0 0 0 0 0 1
1 -1 0 -1 -1 1 0 1 1 0 0 -1 0 0 0 -1 0 0
1 -1 -1 -1 -1 1 0 1 1 0 0 0 0 0 0 1 0 0
0 0 1 0 1 0 0 -1 0 0 0 0 0 0 0 -4 0 0
0 0 1 0 1 0 -1 -1 0 0 0 0 0 0 0 0 0 6
0 0 1 0 1 0 -1 -1 1 -1 -2 0 0 0 -3 0 0 0
0 0 -1 0 0 1 0 0 0 2 4 0 -5 6 0 1 0 0
0 1 -1 0 0 1 0 0 0 0 0 0 -1 0 0 -2 -3 0
0 1 -1 0 0 1 -1 0 0 0 0 0 0 2 0 0 0 0
0 1 -1 0 1 1 -1 0 0 0 0 0 -2 0 0 0 0 0
0 1 -1 -1 1 1 -1 0 0 1 0 0 0 0 0 0 1 0
1 1 -1 -1 1 1 -1 0 0 0 0 0 0 0 0 0 -1 0
1 1 -1 -1 1 1 -1 -1 0 0 0 0 0 0 0 0 0 1
1 -1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1 -1 0 1 0 0 -1 0 0 0 0 0 0 1 -3 0 0 1
1 -1 0 1 0 1 -1 0 0 0 0 0 0 3 0 0 0 0
1 -1 0 1 -1 1 -1 0 0 0 0 -1 0 0 0 0 -2 0
1 -1 1 1 -1 1 -1 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 0 1 -1 0 4 1 0 0 2 0 0 0 0
1 0 0 0 0 0 1 -1 0 0 -1 -1 -4 0 -1 0 0 0
1 0 0 -1 0 0 1 -1 0 0 0 0 0 4 0 0 0 0
1 0 0 -1 1 0 1 -1 0 0 0 -2 0 0 0 0 0 -2
1 0 -1 -1 1 0 1 -1 0 0 0 0 0 0 0 0 0 3
-1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 -3 0
-1 0 0 0 0 0 1 -1 1 0 0 3 0 0 0 0 0 0
